order_line_id,order_id,customer_id,product_id,quantity,unit_price,currency,status,created_at
L-0012413,O-009306,C-02423,P-0246,1,434.53,Usd,Completed,02/23/2025 21:18
L-0017430,O-013036,C-02612,P-0368,1,353.03,GBP,PENDING,2025-12-20 07:35:53
L-0018013,O-013488,C-00909,P-0422,1,22.80,usd,refunded,2026-05-19 05:55:44
L-0018462,O-013821,C-01064,P-0339,2,46.82,USD,COMPLETED,2026-06-20 00:55:45
L-0017657,O-013215,C-01585,P-0523,2,81.04,USD,REFUNDED,02/07/2026 05:21
L-0031105,O-023228,C-03314,P-0066,2,279.02,USD,COMPLETED,2025-04-14 03:55:52
L-0018980,O-014202,C-01827,P-0449,1,31.98,EUR,Completed,04/30/2025 11:07
L-0002810,O-002103,C-00592,P-0192,2,124.28,usd,COMPLETED,2025-08-26 08:14:53
L-0007728,O-005794,C-03404,P-0365,1,330.64,USD,COMPLETED,2026-04-25 20:41:09
L-0023470,O-017545,C-03239,P-0595,1,8.62,USD,cancelled,2025-01-22 14:07:24
L-0025410,O-018989,C-00528,P-0079,2,280.73,USD,cancelled,2025-04-05 00:41:58
L-0020816,O-015581,C-00536,P-0294,1,54.06,USD,completed,2025-08-06 17:40:21
L-0019695,O-014747,C-03705,P-0063,2,284.79,eur,completed,2026-03-06
L-0018496,O-013845,C-00432,P-0162,2,458.43,usd,COMPLETED,2025-06-12 09:39:25
L-0017246,O-012906,C-03936,P-0261,1,77.36,USD,COMPLETED,2025-10-22 04:29:48
L-0011887,O-008899,C-04108,P-0567,1,382.64,Usd,completed,2025-04-14 19:37:02
L-0024826,O-018559,C-01083,P-0008,1,394.10,USD,COMPLETED,2025-02-26 20:05:06
L-0005680,O-004249,C-03445,P-0414,1,449.03,usd,COMPLETED,2026-08-01 16:34:57
L-0030278,O-022610,C-01216,P-0482,2,112.73,Usd,Completed,01/28/2026 09:47
L-0005806,O-004348,C-01128,P-0040,3,336.56,USD,COMPLETED,2025-10-27
L-0029708,O-022187,C-02398,P-0280,1,426.31,USD,COMPLETED,2026-01-03 17:53:56
L-0031552,O-023561,C-03634,P-0049,1,342.84,EUR,COMPLETED,2025-03-07
L-0019207,O-014371,C-02087,P-0312,1,211.36,USD,cancelled,05/04/2026 01:30
L-0007175,O-005386,C-00046,P-0193,1,65.77,USD,completed,04/17/2025 06:21
L-0022632,O-016910,C-00790,P-0254,2,127.68,USD,CANCELLED,2025-10-11
L-0020888,O-015632,C-02890,P-0015,3,224.49,usd,completed,2025-09-14 21:45:25
L-0012897,O-009655,C-00959,P-0050,1,74.18,Usd,COMPLETED,2026-05-29 10:38:11
L-0021876,O-016351,C-04908,P-0020,2,317.67,usd,COMPLETED,12/11/2025 15:17
L-0021085,O-015782,C-02870,P-0153,5,74.42,USD,Completed,2025-08-04 10:51:31
L-0013630,O-010199,C-03662,P-0194,1,416.40,USD,CANCELLED,02/17/2025 01:08
L-0023904,O-017871,C-00790,P-0254,2,127.68,usd,COMPLETED,08/14/2025 14:00
L-0010757,O-008056,C-03836,P-0362,4,64.27,usd,COMPLETED,2026-03-09 23:10:53
L-0001377,O-001021,C-01375,P-0143,3,469.22,USD,completed,2025-09-20 21:04:29
L-0016571,O-012409,C-02215,P-0202,-1,486.05,USD,COMPLETED,2026-07-27 19:53:49
L-0021263,O-015905,C-01325,P-0132,2,462.93,gbp,REFUNDED,2026-04-24
L-0008268,O-006195,C-01570,P-0530,1,158.93,USD,refunded,03/16/2025 14:27
L-0015148,O-011348,C-02624,P-0580,2,173.59,eur,Completed,2026-06-23 05:56:36
L-0011305,O-008468,C-02459,P-0549,2,378.89,USD,COMPLETED,2025-07-06 05:15:49
L-0017493,O-013086,C-00856,P-0216,1,370.80,Usd,COMPLETED,2026-03-22 02:41:14
L-0026866,O-020083,C-02826,P-0020,1,317.67,Usd,completed,2026-09-22 12:47:39
L-0009069,O-006792,C-01079,P-0219,2,464.14,usd,COMPLETED,2026-06-12 17:18:04
L-0019292,O-014436,C-04731,P-0331,3,368.77,EUR,completed,2025-10-05 22:36:25
L-0004909,O-003675,C-04148,P-0447,1,490.20,usd,pending,2025-02-07 04:47:58
L-0010611,O-007943,C-01987,P-0387,1,360.29,USD,COMPLETED,09/11/2025 20:02
L-0004298,O-003214,C-03191,P-0199,1,102.24,GBP,COMPLETED,2026-07-01
L-0021401,O-016005,C-03919,P-0163,1,118.96,USD,cancelled,2025-04-12 05:11:49
L-0026734,O-019985,C-00532,P-0205,1,11.76,usd,COMPLETED,2025-03-14 21:52:01
L-0023853,O-017829,C-01780,P-0076,2,144.29,USD,Refunded,2026-06-13 18:00:26
L-0003433,O-002580,C-01116,P-0582,1,268.05,Usd,completed,2026-09-02 11:15:30
L-0028692,O-021425,C-02836,P-0448,1,307.71,eur,completed,2025-01-24 11:29:52
L-0015475,O-011591,C-01646,P-0091,4,80.39,Usd,COMPLETED,2026-07-18
L-0003309,O-002488,C-03328,P-0334,3,431.06,eur,COMPLETED,2026-04-20 18:31:36
L-0008679,O-006497,C-01045,P-0577,1,455.23,usd,COMPLETED,2026-01-03 06:29:08
L-0018639,O-013950,C-03596,P-0159,2,364.86,EUR,completed,2025-02-18 15:09:57
L-0008402,O-006286,C-01740,P-0282,2,94.84,GBP,COMPLETED,2025-10-27
L-0013360,O-009994,C-04418,P-0079,1,280.73,USD,completed,2025-09-27 16:16:45
L-0024152,O-018053,C-01764,P-0062,4,238.19,Usd,COMPLETED,2025-07-02 05:21:39
L-0013546,O-010135,C-02397,P-0108,2,139.76,USD,COMPLETED,2025-06-03 05:25:28
L-0021183,O-015852,C-03823,P-0188,1,51.76,USD,COMPLETED,2025-08-24 06:34:37
L-0016366,O-012261,C-02300,P-0430,1,420.14,usd,Completed,2025-04-17 21:39:48
L-0004915,O-003680,C-02894,P-0299,2,390.84,USD,cancelled,08/22/2025 14:28
L-0024965,O-018664,C-03533,P-0477,2,216.81,Gbp,COMPLETED,2026-08-14 10:42:03
L-0006198,O-004655,C-02831,P-0171,1,149.00,Usd,COMPLETED,2026-06-05 01:21:42
L-0014194,O-010629,C-00140,P-0238,2,393.46,USD,Completed,07/11/2025 13:53
L-0022722,O-016975,C-00588,P-0029,2,81.37,USD,COMPLETED,2026-07-17 03:11:14
L-0022124,O-016528,C-03102,P-0595,1,8.62,USD,completed,2026-02-27 12:46:43
L-0025699,O-019205,C-00759,P-0182,1,447.26,USD,COMPLETED,2026-09-21 13:17:01
L-0017835,O-013355,C-04963,P-0054,5,334.10,USD,completed,2025-11-27 22:26:14
L-0020895,O-015638,C-04062,P-0142,2,247.90,USD,completed,2025-06-02 00:16:02
L-0030150,O-022516,C-01118,P-0346,1,398.58,gbp,COMPLETED,01/28/2025 16:52
L-0001104,O-000809,C-01526,P-0265,1,460.88,usd,completed,2026-06-24 21:50:37
L-0011524,O-008626,C-04805,P-0379,4,194.74,EUR,Completed,2025-12-05 11:13:03
L-0013579,O-010158,C-02335,P-0517,1,160.38,GBP,PENDING,04/26/2026 15:42
L-0000548,O-000399,C-00044,P-0209,5,65.31,usd,COMPLETED,2025-12-14 21:39:01
L-0003463,O-002601,C-04541,P-0539,1,87.12,Usd,COMPLETED,2025-12-12 15:48:13
L-0004905,O-003673,C-00983,P-0373,4,185.28,usd,Completed,2025-12-02 04:10:56
L-0027478,O-020529,C-02382,P-0038,1,240.47,USD,completed,2026-03-27 22:28:13
L-0014761,O-011058,C-01192,P-0377,1,468.38,usd,cancelled,2026-09-10 12:05:29
L-0006279,O-004714,C-04916,P-0058,1,286.53,usd,CANCELLED,03/25/2026 16:18
L-0006106,O-004579,C-01623,P-0451,4,25.96,USD,completed,2025-10-03 19:55:51
L-0004215,O-003152,C-03032,P-0196,1,93.74,USD,CANCELLED,2025-02-25 05:33:18
L-0023797,O-017786,C-02420,P-0446,1,356.40,USD,COMPLETED,2025-04-03 21:12:42
L-0018715,O-014010,C-01381,P-0419,1,103.11,Usd,completed,2026-07-17 07:19:47
L-0018833,O-014092,C-01487,P-0040,2,336.56,Usd,COMPLETED,2025-07-28 22:26:10
L-0001823,O-001363,C-01695,P-0043,1,351.63,EUR,Cancelled,08/03/2025 19:52
L-0021741,O-016251,C-02385,P-0169,3,161.98,USD,Completed,
L-0011371,O-008518,C-01238,P-0419,5,103.11,USD,COMPLETED,12/15/2025 20:26
L-0030168,O-022530,C-00220,P-0326,1,328.03,Usd,COMPLETED,2026-09-17 05:11:19
L-0031695,O-023663,C-02705,P-0360,2,301.80,usd,CANCELLED,2026-01-09 03:21:21
L-0030499,O-022777,C-01067,P-0241,1,415.57,usd,completed,2026-05-23 07:48:48
L-0022524,O-016827,C-00884,P-0326,1,328.03,Usd,completed,06/08/2025 01:15
L-0005181,O-003877,C-00983,P-0099,1,63.41,Eur,COMPLETED,2026-09-10 16:01:01
L-0013024,O-009749,C-02892,P-0103,1,136.61,usd,completed,2025-10-06 15:21:09
L-0009081,O-006802,C-01384,P-0101,1,454.75,usd,COMPLETED,2026-08-31 19:18:43
L-0027173,O-020317,C-04386,P-0359,1,248.62,USD,completed,2026-08-17 11:44:56
L-0023100,O-017262,C-04727,P-0496,1,276.83,USD,COMPLETED,2026-05-15 12:38:23
L-0008927,O-006685,C-00218,P-0469,3,78.48,USD,COMPLETED,not-a-date
L-0025798,O-019281,C-02377,P-0165,1,279.65,USD,Cancelled,2025-10-23 23:39:11
L-0017561,O-013142,C-04330,P-0016,1,117.48,USD,completed,2025-10-07
L-0015082,O-011297,C-02179,P-0585,1,459.08,usd,Completed,2026-04-15 01:09:11
L-0007258,O-005450,C-00760,P-0008,1,394.10,USD,COMPLETED,2025-05-16 11:00:52
L-0001079,O-000791,C-03808,P-0198,1,437.91,USD,completed,2026-01-13 15:27:56
L-0007257,O-005449,C-01105,P-0033,1,166.28,Usd,COMPLETED,2026-05-26 14:55:50
L-0019072,O-014268,C-03500,P-0212,3,292.65,USD,REFUNDED,06/16/2026 02:17
L-0031173,O-023279,C-02711,P-0422,3,22.80,usd,COMPLETED,2026-08-15 12:35:39
L-0003867,O-002900,C-02458,P-0314,3,186.92,USD,PENDING,2025-07-11 16:21:59
L-0020570,O-015400,C-01102,P-0014,1,412.27,usd,COMPLETED,2026-06-29 00:25:20
L-0030206,O-022557,C-03606,P-0551,1,237.32,USD,Completed,2025-05-14 23:06:13
L-0012653,O-009478,C-04295,P-0486,1,212.11,EUR,Completed,2025-09-15 11:49:36
L-0004625,O-003466,C-02194,P-0592,1,226.86,Usd,Completed,2025-12-05 13:32:51
L-0006396,O-004809,C-04631,P-0180,1,375.56,Usd,completed,2025-04-22 12:34:42
L-0003728,O-002793,C-03363,P-0522,1,189.27,Usd,completed,2026-06-16 10:20:33
L-0012706,O-009518,C-02807,P-0155,1,58.74,usd,Completed,2026-01-03
L-0026736,O-019987,C-02736,P-0540,1,418.97,GBP,completed,2026-04-21
L-0005761,O-004312,C-02822,P-0534,1,322.24,usd,COMPLETED,2026-07-18
L-0014016,O-010492,C-03433,P-0098,2,48.39,usd,completed,12/05/2025 04:01
L-0006341,O-004764,C-03462,P-0105,1,390.48,USD,Completed,01/23/2025 03:53
L-0030702,O-022929,C-02141,P-0052,2,8.64,usd,PENDING,2025-12-30 10:04:43
L-0031255,O-023340,C-04064,P-0523,1,81.04,usd,completed,04/19/2026 06:59
L-0024286,O-018148,C-01812,P-0254,1,127.68,eur,completed,2026-04-29 07:39:28
L-0031608,O-023602,C-04655,P-0374,1,160.65,Usd,COMPLETED,05/12/2025 19:43
L-0003464,O-002602,C-00441,P-0090,3,253.02,USD,Completed,2025-07-04 05:34:12
L-0019749,O-014791,C-04989,P-0029,1,81.37,USD,CANCELLED,2026-06-01 01:59:37
L-0018011,O-013486,C-03398,P-0473,1,64.01,GBP,COMPLETED,2025-11-25 14:21:27
L-0025388,O-018971,C-01183,P-0550,2,219.72,USD,completed,2025-05-19 09:41:35
L-0009188,O-006877,C-04609,P-0492,1,325.73,USD,completed,09/26/2025 16:27
L-0029207,O-021805,C-00189,P-0160,2,385.48,USD,completed,2025-02-14 08:08:47
L-0029671,O-022157,C-00657,P-0413,1,49.77,Gbp,COMPLETED,2025-09-26 05:24:27
L-0012544,O-009396,C-03574,P-0099,1,63.41,Usd,COMPLETED,2026-01-07 00:54:28
L-0020706,O-015501,C-04649,P-0306,1,234.09,usd,Completed,2025-07-30 12:41:48
L-0016253,O-012178,C-02544,P-0289,2,264.26,eur,cancelled,2025-11-24 06:14:11
L-0000645,O-000468,C-03915,P-0114,3,291.71,GBP,COMPLETED,2026-09-11 17:53:32
L-0009457,O-007077,C-02816,P-0239,1,13.83,GBP,COMPLETED,2026-06-20 03:00:59
L-0014111,O-010564,C-04947,P-0273,2,31.42,usd,COMPLETED,05/09/2025 14:01
L-0027190,O-020325,C-03976,P-0373,4,185.28,Usd,completed,2025-02-23
L-0021781,O-016279,C-04991,P-0433,5,350.57,Usd,COMPLETED,2026-05-04 14:11:23
L-0016528,O-012379,C-00344,P-0190,3,134.92,USD,completed,2026-07-24 16:55:55
L-0003191,O-002394,C-03308,P-0184,1,161.38,usd,COMPLETED,2026-04-22
L-0022811,O-017039,C-00678,P-0320,3,474.68,gbp,COMPLETED,2026-08-11 04:28:48
L-0017889,O-013394,C-04276,P-0436,-1,104.88,usd,COMPLETED,2026-03-01
L-0026689,O-019948,C-01806,P-0112,5,105.17,USD,COMPLETED,2025-09-25 14:19:52
L-0004029,O-003008,C-00159,P-0187,2,189.96,Usd,PENDING,2025-02-03 05:10:54
L-0031064,O-023197,C-04991,P-0296,1,451.81,USD,Completed,2026-01-12
L-0027280,O-020389,C-01507,P-0475,1,142.65,usd,completed,2025-12-30 21:56:16
L-0013754,O-010292,C-03728,P-0165,3,279.65,usd,COMPLETED,2025-12-27 06:12:22
L-0031686,O-023655,C-02189,P-0496,1,276.83,USD,Completed,2025-06-06 15:20:53
L-0019268,O-014416,C-03166,P-0130,2,295.88,USD,pending,2025-02-05 11:09:32
L-0024651,O-018430,C-03582,P-0460,1,320.02,USD,PENDING,2026-03-28 03:36:08
L-0014821,O-011103,C-04651,P-0020,1,317.67,eur,COMPLETED,2025-10-28 15:57:10
L-0030865,O-023051,C-02909,P-0564,4,320.61,USD,COMPLETED,2026-06-28 13:24:47
L-0016911,O-012666,C-01618,P-0500,3,258.81,USD,completed,2025-02-28 02:20:32
L-0021074,O-015776,C-04378,P-0413,3,49.77,Usd,COMPLETED,2025-06-28 07:00:49
L-0007141,O-005363,C-02884,P-0121,1,294.13,USD,completed,2025-02-08 16:14:27
L-0021541,O-016108,C-00159,P-0360,1,301.80,USD,COMPLETED,08/23/2025 15:56
L-0019690,O-014742,C-01199,P-0469,1,78.48,usd,Completed,2025-10-21 10:19:48
L-0014243,O-010670,C-00995,P-0438,1,254.74,USD,completed,2025-06-05 04:54:52
L-0012916,O-009668,C-00068,P-0391,2,320.35,EUR,COMPLETED,2025-11-12 07:23:34
L-0005436,O-004080,C-03978,P-0484,3,161.94,usd,completed,2026-03-22 17:57:50
L-0022118,O-016524,C-02439,P-0485,2,22.85,Usd,COMPLETED,06/03/2026 13:15
L-0007920,O-005936,C-02378,P-0399,1,231.98,usd,completed,2025-02-04 00:29:19
L-0023814,O-017801,C-01027,P-0573,2,243.87,Usd,completed,2025-03-15 10:22:09
L-0025610,O-019138,C-02608,P-0218,1,66.26,USD,Completed,2026-01-10 14:02:00
L-0011041,O-008270,C-00005,P-0580,1,173.59,USD,COMPLETED,2026-07-08 13:23:06
L-0019134,O-014314,C-02355,P-0250,1,215.81,USD,COMPLETED,2025-05-08 02:14:40
L-0019698,O-014749,C-02236,P-0331,1,368.77,usd,completed,2025-05-21 22:26:32
L-0012419,O-009311,C-03232,P-0598,1,318.72,EUR,completed,2025-04-09 11:10:33
L-0024136,O-018042,C-03920,P-0241,3,415.57,USD,COMPLETED,03/29/2026 06:14
L-0023979,O-017923,C-03110,P-0161,1,58.33,usd,COMPLETED,2026-04-10 08:58:33
L-0014151,O-010594,C-00737,P-0364,4,48.42,USD,COMPLETED,2026-01-12 03:27:27
L-0013880,O-010386,C-04148,P-0327,1,403.17,usd,completed,2026-09-11 13:42:51
L-0031984,O-023884,C-01228,P-0074,3,120.80,Eur,COMPLETED,2025-02-11 14:13:18
L-0022560,O-016852,C-01283,P-0406,3,440.20,USD,COMPLETED,03/22/2025 18:13
L-0016435,O-012311,C-04046,P-0419,1,103.11,Usd,completed,2026-06-10 21:51:38
L-0004146,O-003098,C-01997,P-0164,1,23.52,USD,Completed,02/23/2025 00:24
L-0027644,O-020655,C-03270,P-0124,2,210.82,USD,COMPLETED,06/16/2025 17:58
L-0005634,O-004219,C-02847,P-0058,1,286.53,USD,Completed,2026-02-15 08:56:27
L-0001179,O-000873,C-00906,P-0414,1,449.03,USD,completed,2025-09-04 15:43:13
L-0010212,O-007648,C-00318,P-0494,1,161.53,Usd,REFUNDED,08/29/2025 08:25
L-0000933,O-000677,C-01380,P-0081,2,333.84,Usd,COMPLETED,2025-01-25 01:20:40
L-0029451,O-021992,C-02653,P-0379,2,194.74,USD,COMPLETED,2025-02-12 17:39:48
L-0013185,O-009861,C-03662,P-0352,1,89.79,eur,REFUNDED,03/09/2026 10:20
L-0016340,O-012240,C-01805,P-0420,4,455.77,USD,Completed,2025-05-09 09:03:31
L-0024607,O-018395,C-01248,P-0251,1,327.71,Usd,Completed,2026-02-25 10:13:51
L-0015446,O-011564,C-00980,P-0025,1,390.30,USD,completed,2026-05-19 03:47:49
L-0003688,O-002764,C-01138,P-0127,1,168.28,usd,CANCELLED,2025-07-17 18:31:24
L-0023608,O-017646,C-03504,P-0045,3,416.97,USD,COMPLETED,2025-04-17 04:38:29
L-0027003,O-020183,C-02053,P-0571,4,172.54,Usd,Refunded,2025-08-01
L-0030141,O-022508,C-03715,P-0420,1,455.77,USD,COMPLETED,04/16/2025 04:21
L-0011398,O-008536,C-02132,P-0027,1,236.03,USD,completed,2025-07-06 21:21:35
L-0025628,O-019151,C-02337,P-0287,2,29.38,USD,completed,2026-07-24 03:26:30
L-0001819,O-001359,C-04923,P-0042,1,417.18,USD,COMPLETED,2025-07-08
L-0029819,O-022272,C-00015,P-0448,4,307.71,EUR,COMPLETED,2026-07-30 08:48:22
L-0016748,O-012541,C-04622,P-0085,2,16.24,usd,completed,05/05/2026 16:52
L-0005876,O-004401,C-03441,P-0394,1,344.62,USD,COMPLETED,2026-08-17 18:50:25
L-0021626,O-016171,C-04953,P-0069,1,20.25,USD,COMPLETED,2025-12-30 08:04:19
L-0011688,O-008754,C-04550,P-0338,1,364.23,usd,COMPLETED,2026-01-10 23:37:53
L-0008229,O-006166,C-04609,P-0393,1,317.92,usd,Completed,2025-03-30 17:53:37
L-0028800,O-021504,C-00707,P-0464,2,154.16,gbp,COMPLETED,2025-03-26 18:53:35
L-0002826,O-002116,C-01138,P-0570,1,272.07,USD,COMPLETED,not-a-date
L-0015765,O-011807,C-00695,P-0444,3,100.56,USD,completed,2025-01-31 01:17:48
L-0005392,O-004046,C-01122,P-0138,2,243.74,Usd,Completed,05/07/2026 10:51
L-0021658,O-016192,C-00009,P-0238,2,393.46,EUR,COMPLETED,2025-05-03 06:27:14
L-0017739,O-013274,C-00244,P-0434,1,419.80,USD,Completed,2025-03-03
L-0013159,O-009847,C-00961,P-0480,3,208.85,USD,COMPLETED,2026-08-16 06:20:40
L-0000982,O-000716,C-00658,P-0023,1,485.50,usd,COMPLETED,2025-03-12 05:49:35
L-0026975,O-020161,C-03308,P-0551,3,237.32,usd,COMPLETED,05/20/2025 20:46
L-0010365,O-007758,C-01002,P-0571,4,172.54,Usd,completed,2026-06-30
L-0007395,O-005546,C-00991,P-0481,2,207.35,EUR,completed,2025-09-04 11:44:53
L-0006927,O-005203,C-01788,P-0499,2,183.53,EUR,COMPLETED,02/02/2026 20:10
L-0009378,O-007020,C-04423,P-0089,3,84.83,USD,PENDING,2025-05-24 23:43:20
L-0029588,O-022094,C-01473,P-0142,1,247.90,EUR,COMPLETED,2025-11-22 09:14:47
L-0007001,O-005257,C-03817,P-0539,2,87.12,usd,PENDING,2025-03-18 12:05:33
L-0005845,O-004381,C-01473,P-0451,1,25.96,Usd,completed,02/20/2026 05:28
L-0014569,O-010917,C-03562,P-0597,1,353.00,Usd,Completed,2026-05-26 05:18:13
L-0021404,O-016008,C-00680,P-0515,1,170.39,EUR,refunded,2026-03-12 02:16:49
L-0031717,O-023681,C-01986,P-0219,3,464.14,Usd,completed,2026-05-26 18:42:08
L-0029690,O-022173,C-02945,P-0186,3,332.52,usd,COMPLETED,05/08/2026 20:24
L-0012222,O-009153,C-04136,P-0248,2,209.22,gbp,COMPLETED,2025-06-01 07:04:34
L-0003447,O-002590,C-03108,P-0114,2,291.71,usd,COMPLETED,06/12/2026 11:02
L-0010656,O-007980,C-02552,P-0152,1,448.60,USD,Completed,08/02/2025 20:27
L-0027129,O-020281,C-04927,P-0305,2,429.50,USD,COMPLETED,05/05/2025 13:36
L-0023281,O-017396,C-02152,P-0440,1,316.86,EUR,completed,2026-01-04
L-0028289,O-021124,C-01576,P-0588,1,172.73,Usd,Completed,2026-08-02 08:42:54
L-0028652,O-021397,C-03206,P-0102,1,351.36,USD,completed,01/26/2026 12:17
L-0015280,O-011443,C-04896,P-0554,3,454.02,eur,completed,2026-03-25 17:41:03
L-0008316,O-006227,C-02674,P-0116,1,429.02,usd,COMPLETED,2025-07-22 11:29:46
L-0023664,O-017687,C-02463,P-0181,1,445.94,USD,Completed,08/17/2025 00:54
L-0017193,O-012866,C-00376,P-0395,1,11.09,USD,completed,2026-05-27 08:07:13
L-0023453,O-017532,,P-0596,1,142.62,Usd,COMPLETED,06/07/2026 23:24
L-0021903,O-016368,C-04009,P-0007,1,381.76,USD,COMPLETED,2026-05-31 11:21:25
L-0017524,O-013113,C-00463,P-0148,1,262.73,USD,COMPLETED,10/14/2025 06:54
L-0000036,O-000026,C-04397,P-0256,3,385.82,EUR,COMPLETED,2026-05-15 19:59:27
L-0023343,O-017444,C-03893,P-0499,1,183.53,usd,PENDING,2025-12-13 08:59:52
L-0017899,O-013403,C-00059,P-0032,2,483.92,Usd,COMPLETED,2026-01-14 10:56:58
L-0009579,O-007169,C-02600,P-0463,2,473.28,Usd,Completed,06/24/2025 09:13
L-0022518,O-016822,C-01152,P-0442,3,81.83,USD,completed,2026-03-30 07:02:21
L-0008865,O-006638,C-01816,P-0566,1,336.75,USD,COMPLETED,2025-12-03 17:09:32
L-0015314,O-011465,C-02694,P-0108,1,139.76,USD,completed,2025-05-26 19:58:17
L-0016013,O-011996,C-01330,P-0353,2,284.65,usd,COMPLETED,2025-05-23 02:25:55
L-0013814,O-010334,C-01785,P-0256,4,374.28,usd,COMPLETED,2026-04-29 15:24:36
L-0008216,O-006154,C-03847,P-0256,2,385.82,usd,completed,02/08/2025 18:42
L-0013844,O-010358,C-02043,P-0003,2,430.01,USD,completed,06/27/2025 17:43
L-0010651,O-007976,C-04041,P-0001,1,388.11,USD,COMPLETED,2025-06-15 17:47:21
L-0028413,O-021217,C-00446,P-0105,3,390.48,USD,completed,2026-02-06 08:48:57
L-0009138,O-006841,C-03937,P-0020,2,348.46,Usd,COMPLETED,2025-03-11 10:44:03
L-0002467,O-001850,C-02292,P-0300,1,323.03,Usd,Refunded,2025-08-16 04:22:25
L-0022841,O-017063,C-03422,P-0126,2,249.53,usd,completed,2026-01-23 04:28:09
L-0007264,O-005452,C-04446,P-0437,3,66.84,Usd,COMPLETED,2025-02-02 06:02:28
L-0010451,O-007819,C-03876,P-0124,1,210.82,USD,completed,07/14/2025 06:15
L-0014861,O-011133,C-03803,P-0030,1,343.11,EUR,completed,2026-06-15 16:11:46
L-0023697,O-017711,C-00854,P-0287,1,29.38,Usd,completed,2025-06-26 22:32:01
L-0003083,O-002315,C-04519,P-0221,1,153.97,USD,Completed,09/08/2025 19:38
L-0009039,O-006772,C-02108,P-0186,1,332.52,Usd,CANCELLED,2026-05-29 14:50:54
L-0002827,O-002117,C-04839,P-0288,2,189.94,usd,COMPLETED,2025-08-25
L-0012942,O-009687,C-00133,P-0106,2,359.86,usd,COMPLETED,2026-05-14 13:10:18
L-0021378,O-015988,C-01337,P-0407,1,145.53,GBP,PENDING,2026-05-30
L-0013245,O-009910,C-01838,P-0043,2,351.63,USD,COMPLETED,2025-04-10 10:05:30
L-0006937,O-005210,C-02762,P-0484,4,161.94,gbp,completed,2026-07-25 19:43:34
L-0006859,O-005155,C-03803,P-0395,1,11.09,Usd,Completed,2025-01-27 20:46:58
L-0026219,O-019600,C-02661,P-0250,3,215.81,Usd,completed,2025-02-11 10:09:31
L-0001637,O-001219,C-02295,P-0515,1,170.39,USD,COMPLETED,2025-08-07 08:47:15
L-0031644,O-023626,C-04415,P-0506,1,400.94,USD,COMPLETED,2025-09-30 21:27:13
L-0024774,O-018523,C-03763,P-0566,1,336.75,Usd,Completed,2026-07-12 22:06:56
L-0015646,O-011715,C-04694,P-0473,1,64.01,GBP,completed,2025/13/45 25:99:99
L-0001321,O-000980,C-02147,P-0043,1,351.63,USD,CANCELLED,2025-02-18
L-0003838,O-002877,C-01607,P-0128,2,76.54,USD,COMPLETED,2025-06-10 00:50:23
L-0003984,O-002977,C-04608,P-0172,1,259.95,Eur,COMPLETED,2025-12-25 22:51:19
L-0009237,O-006917,C-02679,P-0489,1,288.37,usd,COMPLETED,2025-01-26 18:59:07
L-0003239,O-002432,C-02325,P-0239,2,13.83,USD,completed,2025-09-03 17:22:24
L-0002156,O-001611,C-00050,P-0306,1,234.09,GBP,COMPLETED,2026-09-08 19:08:00
L-0031926,O-023843,C-01354,P-0077,1,150.33,USD,Completed,2026-02-16 19:59:20
L-0003601,O-002704,C-04370,P-0116,1,429.02,usd,completed,2026-07-05 01:18:33
L-0023872,O-017845,C-01137,P-0321,3,458.59,Usd,cancelled,2025-11-19 08:12:20
L-0008486,O-006350,C-03646,P-0094,1,193.61,usd,completed,2026-06-19 17:12:51
L-0015255,O-011427,C-04988,P-0103,1,136.61,usd,completed,06/05/2026 12:10
L-0027668,O-020674,C-01694,P-0095,2,154.25,USD,COMPLETED,2025-11-30
L-0026923,O-020125,C-02476,P-0455,1,50.40,Usd,COMPLETED,2025-12-25 09:55:57
L-0000702,O-000508,C-03639,P-0577,1,455.23,USD,Completed,2026-04-17 22:13:34
L-0001554,O-001156,C-04801,P-0005,2,51.62,USD,completed,2025-09-06 11:02:55
L-0023928,O-017887,C-02268,P-0088,2,233.63,usd,Cancelled,04/20/2026 20:54
L-0003045,O-002284,C-04800,P-0551,4,237.32,USD,Cancelled,2026-06-21 16:22:45
L-0015581,O-011670,C-02733,P-0259,3,37.95,USD,COMPLETED,2026-04-21
L-0015523,O-011625,C-00922,P-0032,1,483.92,USD,Completed,2026-05-30 01:34:57
L-0008697,O-006510,C-02962,P-0193,1,65.77,usd,Completed,06/16/2026 20:11
L-0006316,O-004745,C-03796,P-0348,1,130.42,USD,completed,02/26/2026 02:21
L-0001569,O-001165,C-00711,P-0144,2,288.01,Usd,COMPLETED,2025-11-30 02:43:02
L-0029687,O-022170,C-01154,P-0405,1,498.53,Usd,REFUNDED,2026-08-08 21:59:41
L-0002318,O-001739,C-03109,P-0531,2,345.39,usd,completed,03/26/2025 09:52
L-0014973,O-011213,C-00344,P-0224,1,478.03,eur,COMPLETED,2026-06-25 05:30:03
L-0031146,O-023257,C-00357,P-0442,2,81.83,usd,completed,2025-04-28 09:20:54
L-0011764,O-008811,C-04866,P-0158,4,331.41,USD,completed,08/05/2025 10:45
L-0014039,O-010509,C-03937,P-0427,1,123.08,GBP,completed,2025-10-26 02:00:01
L-0022712,O-016968,C-03112,P-0593,1,157.23,eur,completed,2025-11-14 18:30:43
